,OBJECTID,GEOID,NAME,County_Name,State_Name,Lattitude,Longitude,Total Population,Population of one race,Population of one race: White alone,Population of one race: Black or African American alone,Population of one race: American Indian and Alaska Native alone,Population of one race: Asian alone,Population of one race: Native Hawaiian and Other Pacific Islander alone,Population of one race: Some Other Race alone,Hispanic or Latino Population,Non-Hispanic or Latino Population,Total population 18 years and over,Total population 18 years and over: Hispanic or Latino,Total population 18 years and over: Not Hispanic or Latino,Total housing units,Total occupied housing units,Total vacant housing units,Total group quarters population,Group quarters population: Institutionalized population,Group quarters population: Correctional facilities for adults,Group quarters population: Juvenile facilities,Group quarters population: Nursing facilities/Skilled-nursing facilities,Group quarters population: Other institutional facilities,Group quarters population: Noninstitutionalized population:,Group quarters population: College/University student housing,Group quarters population: Military quarters,Group quarters population: Other noninstitutional facilities,Percent of Population 18 Years and Over,Percent Hispanic or Latino,"Percent White alone, not Hispanic or Latino","Percent Black or African American alone, not Hispanic or Latino","Percent American Indian and Alaska Native alone, not Hispanic or Latino","Percent Asian alone, not Hispanic or Latino","Percent Native Hawaiian and Other Pacific Islander alone, not Hispanic or Latino","Percent Some Other Race alone, not Hispanic or Latino","Percent Population of two or more races, not Hispanic or Latino",Percent of Housing Units that are Occupied,Percent of Housing Units that are Vacant,STATE,COUNTY,TRACT,BLKGRP,BLOCK,TRIBAL TRACT,TRIBAL BLKGRP,URBAN AREA,URBAN AREA TYPE,URBAN/ RURAL,AREALAND,AREAWATR,POP100,Total Housing Count,Shape_Length,Shape_Area,y,x,Additional Cancer Prob,Expected Cancers
415,416,390998136022037,BLOCK 2037,Mahoning County,Ohio,40.9087094,-80.5871536,4,3,1,2,0,0,0,0,0,4,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,75.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,39,99,813602,2,2037,999999,9,,,,932783,53860,4,1,4381.9000069361255,681007.6435998697,8077.844178632961,-5517.61576519411,0.0,0.0
416,417,390998136022038,BLOCK 2038,Mahoning County,Ohio,40.9083762,-80.5930517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,99,813602,2,2038,999999,9,,,,123952,0,0,0,290.69707704373104,3985.0692137565534,8040.782398200637,-6013.968217642404,0.0,0.0
417,418,390998136022040,BLOCK 2040,Mahoning County,Ohio,40.9014428,-80.5823548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,99,813602,2,2040,999999,9,,,,133987,0,0,0,4051.275659332863,234766.77030280657,7269.581472486443,-5113.7744983205375,0.0,0.0
418,419,390998136022041,BLOCK 2041,Mahoning County,Ohio,40.9030284,-80.5909951,43,43,43,0,0,0,0,0,0,43,31,0,31,15,15,0,0,0,0,0,0,0,0,0,0,0,72.0999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,99,813602,2,2041,999999,9,,,,550663,7750,43,15,3613.891406288948,726336.0800301182,7445.947496055432,-5840.895796132122,0.0,0.0
419,420,390998136022042,BLOCK 2042,Mahoning County,Ohio,40.9122993,-80.5813726,12,12,11,0,0,0,0,1,2,10,8,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,66.69999694824219,16.700000762939453,75.0,0.0,0.0,0.0,0.0,8.300000190734863,0.0,100.0,0.0,39,99,813602,2,2042,999999,9,,,,360583,15725,12,3,2028.1779977774256,146128.80390931744,8477.14815694379,-5031.117814431859,0.0,0.0
420,421,390998136022043,BLOCK 2043,Mahoning County,Ohio,40.9059569,-80.5781207,13,13,12,0,0,0,0,1,0,13,10,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,76.9000015258789,0.0,92.3000030517578,0.0,0.0,0.0,0.0,7.699999809265137,0.0,100.0,0.0,39,99,813602,2,2043,999999,9,,,,362915,25942,13,5,5304.867848643615,636922.3526991005,7771.6840626685425,-4757.455351158446,0.0,0.0
421,422,390998136022044,BLOCK 2044,Mahoning County,Ohio,40.9096798,-80.5784483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,99,813602,2,2044,999999,9,,,,0,12705,0,0,1001.4045371808484,22265.965332358803,8185.781608798676,-4785.024410235855,0.0,0.0
422,423,390299501001036,BLOCK 1036,Columbiana County,Ohio,40.8882111,-80.5652595,31,29,29,0,0,0,0,0,0,31,27,0,27,17,17,0,0,0,0,0,0,0,0,0,0,0,87.0999984741211,0.0,93.5,0.0,0.0,0.0,0.0,0.0,6.5,100.0,0.0,39,29,950100,1,1036,999999,9,,,,1987192,0,31,17,8673.515441758105,3480424.005566445,5797.821688142437,-3675.125721738402,0.0,0.0
423,424,390299501001040,BLOCK 1040,Columbiana County,Ohio,40.8788607,-80.5565106,72,70,69,1,0,0,0,0,0,72,58,0,58,38,38,0,2,0,0,0,0,0,2,0,0,2,80.5999984741211,0.0,95.8000030517578,1.399999976158142,0.0,0.0,0.0,0.0,2.799999952316284,100.0,0.0,39,29,950100,1,1040,999999,9,,,,2127606,0,72,38,9697.518927367695,3725304.797408429,4757.778255512033,-2938.865198234247,0.0,0.0
424,425,390299501001045,BLOCK 1045,Columbiana County,Ohio,40.8835096,-80.5260595,13,13,13,0,0,0,0,0,0,13,12,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,92.3000030517578,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1045,999999,9,,,,1500184,0,13,6,7827.563467705193,2627093.120915232,5274.874627213192,-376.2638170958885,0.0,0.0
425,426,390299501001047,BLOCK 1047,Columbiana County,Ohio,40.8755663,-80.5237123,16,16,15,0,0,0,0,1,0,16,15,0,15,8,8,0,0,0,0,0,0,0,0,0,0,0,93.8000030517578,0.0,93.8000030517578,0.0,0.0,0.0,0.0,6.300000190734863,0.0,100.0,0.0,39,29,950100,1,1047,999999,9,,,,265236,0,16,8,3398.031972606224,464365.7150186346,4391.342692921033,-178.73604285245645,0.0,0.0
426,427,390299501001048,BLOCK 1048,Columbiana County,Ohio,40.8809525,-80.5340163,10,10,10,0,0,0,0,0,1,9,8,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,80.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1048,999999,9,,,,398152,0,10,5,4680.798583149814,697182.2026101133,4990.448820662445,-1045.8654669034204,0.0,0.0
427,428,390299501001049,BLOCK 1049,Columbiana County,Ohio,40.8747435,-80.5465396,78,78,78,0,0,0,0,0,0,78,66,0,66,40,40,0,0,0,0,0,0,0,0,0,0,0,84.5999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1049,999999,9,,,,2537561,0,78,40,9483.834524533711,4442562.057056332,4299.822786139545,-2099.7592812535304,0.0,0.0
428,429,390299501001050,BLOCK 1050,Columbiana County,Ohio,40.8839336,-80.5478759,7,5,5,0,0,0,0,0,6,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28.600000381469727,85.69999694824219,14.300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39,29,950100,1,1050,999999,9,,,,23601,0,7,1,1061.857869887471,41329.95191803284,5322.036076502934,-2212.2151273448403,0.0,0.0
429,430,390299501001051,BLOCK 1051,Columbiana County,Ohio,40.8699141,-80.5324311,72,71,71,0,0,0,0,0,1,71,55,1,54,28,28,0,0,0,0,0,0,0,0,0,0,0,76.4000015258789,1.399999976158142,98.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1051,999999,9,,,,2521489,0,72,28,9654.242541945252,4413788.041695487,3762.649429541013,-912.463529658932,0.0,0.0
430,431,390299501001052,BLOCK 1052,Columbiana County,Ohio,40.8595348,-80.5302139,83,83,83,0,0,0,0,0,1,82,66,0,66,48,39,9,0,0,0,0,0,0,0,0,0,0,79.5,1.2000000476837158,98.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,81.30000305175781,18.799999237060547,39,29,950100,1,1052,999999,9,,,,2464288,0,83,48,9733.073247249302,4312312.040191044,2608.161621500705,-725.8758590508539,0.0,0.0
431,432,390299501001053,BLOCK 1053,Columbiana County,Ohio,40.8625262,-80.5499004,14,14,14,0,0,0,0,0,0,14,14,0,14,10,5,5,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,39,29,950100,1,1053,999999,9,,,,129716,0,14,10,2119.848309477012,227013.99433635123,2940.894544623603,-2382.5861967798737,0.0,0.0
432,433,390299501001055,BLOCK 1055,Columbiana County,Ohio,40.8752555,-80.5676586,58,56,56,0,0,0,0,0,0,58,40,0,40,22,22,0,0,0,0,0,0,0,0,0,0,0,69.0,0.0,96.5999984741211,0.0,0.0,0.0,0.0,0.0,3.400000095367432,100.0,0.0,39,29,950100,1,1055,999999,9,,,,271781,0,58,22,2914.587232348074,475819.7659800725,4356.77246075328,-3877.0211152872753,1.9321186912884864e-83,1.120628840947322e-81
433,434,390299501001057,BLOCK 1057,Columbiana County,Ohio,40.8700068,-80.5663116,51,50,50,0,0,0,0,0,1,50,46,0,46,24,18,6,0,0,0,0,0,0,0,0,0,0,90.1999969482422,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,39,29,950100,1,1057,999999,9,,,,620926,0,51,24,4622.958129160726,1086913.5320122591,3772.960435081269,-3763.6648171338015,1.5680397313873246e-93,7.997002630075356e-92
434,435,390299501001058,BLOCK 1058,Columbiana County,Ohio,40.8654016,-80.5587514,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1058,999999,9,,,,9843,0,1,1,579.6318313981919,17227.027224836278,3260.724807091793,-3127.4389146809253,0.0,0.0
435,436,390299501002000,BLOCK 2000,Columbiana County,Ohio,40.8545836,-80.5512022,60,60,60,0,0,0,0,0,0,60,57,0,57,32,31,1,0,0,0,0,0,0,0,0,0,0,95.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9000015258789,3.0999999046325684,39,29,950100,2,2000,999999,9,,,,639578,0,60,32,8433.153017038881,1119048.3751265318,2057.440471214446,-2492.138707449997,0.0,0.0
436,437,390299501002001,BLOCK 2001,Columbiana County,Ohio,40.8595049,-80.5510626,10,10,7,1,0,0,0,2,2,8,8,0,8,4,3,1,0,0,0,0,0,0,0,0,0,0,80.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,39,29,950100,2,2001,999999,9,,,,155288,0,10,4,2192.533634201815,271741.9781520806,2604.8358494871504,-2480.390719677087,0.0,0.0
437,438,390299501002002,BLOCK 2002,Columbiana County,Ohio,40.8489513,-80.5515759,401,384,381,1,0,1,0,1,6,395,361,4,357,176,169,7,55,55,0,0,55,0,0,0,0,0,90.0,1.5,94.5,0.2000000029802322,0.0,0.2000000029802322,0.0,0.2000000029802322,3.200000047683716,96.0,4.0,39,29,950100,2,2002,999999,9,,,,1816505,0,401,176,12757.83883327652,3177732.837306109,1430.9606815155312,-2523.5872964839077,0.0,0.0
438,439,390299501002004,BLOCK 2004,Columbiana County,Ohio,40.8590344,-80.5585071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,950100,2,2004,999999,9,,,,8550,0,0,0,489.2389934590895,14960.16004634086,2552.5022129523004,-3106.879936247293,0.0,0.0
439,440,390299501002006,BLOCK 2006,Columbiana County,Ohio,40.8508306,-80.5582071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,950100,2,2006,999999,9,,,,3319,0,0,0,320.3905613603837,5806.337193515654,1639.9949071038836,-3081.633544385639,0.0,0.0
440,441,390299501002009,BLOCK 2009,Columbiana County,Ohio,40.8455984,-80.542542,9,7,7,0,0,0,0,0,1,8,3,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,33.29999923706055,11.100000381469728,77.80000305175781,0.0,0.0,0.0,0.0,0.0,11.100000381469728,50.0,50.0,39,29,950100,2,2009,999999,9,,,,11290,0,9,6,614.5814422620688,19748.42602525658,1058.0181736796353,-1763.3426897097777,0.0,0.0
441,442,390299501002026,BLOCK 2026,Columbiana County,Ohio,40.8543916,-80.5594172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,950100,2,2026,999999,9,,,,14221,0,0,0,679.0969136720158,24881.888774399285,2036.0843432341185,-3183.469073637686,0.0,0.0
442,443,390299501003000,BLOCK 3000,Columbiana County,Ohio,40.8457105,-80.5610787,53,50,48,0,0,0,0,2,0,53,46,0,46,19,10,9,3,0,0,0,0,0,3,0,0,3,86.80000305175781,0.0,90.5999984741211,0.0,0.0,0.0,0.0,3.799999952316284,5.699999809265137,52.59999847412109,47.400001525878906,39,29,950100,3,3000,999999,9,,,,630196,0,53,19,5929.284796463853,1102341.2568210743,1070.4870379848717,-3323.292006911222,6.258158802596409e-35,3.316824165376097e-33
443,444,390299501004000,BLOCK 4000,Columbiana County,Ohio,40.8567774,-80.5677324,99,97,97,0,0,0,0,0,1,98,76,0,76,42,42,0,0,0,0,0,0,0,0,0,0,0,76.80000305175781,1.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,39,29,950100,4,4000,999999,9,,,,3125828,0,99,42,10626.667057085484,5469507.768481537,2301.4564793531463,-3883.231727606477,8.37025449080004e-189,8.286551945892039e-187
444,445,390299501004001,BLOCK 4001,Columbiana County,Ohio,40.843846,-80.5725668,7,6,6,0,0,0,0,0,0,7,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,42.900001525878906,0.0,85.69999694824219,0.0,0.0,0.0,0.0,0.0,14.300000190734863,100.0,0.0,39,29,950100,4,4001,999999,9,,,,62934,0,7,2,1827.727527178356,110078.63823752209,863.0990139283167,-4290.068910328944,0.0,0.0
445,446,390299515001000,BLOCK 1000,Columbiana County,Ohio,40.8514112,-80.5297733,145,142,139,3,0,0,0,0,0,145,124,0,124,67,67,0,0,0,0,0,0,0,0,0,0,0,85.5,0.0,95.9000015258789,2.0999999046325684,0.0,0.0,0.0,0.0,2.0999999046325684,100.0,0.0,39,29,951500,1,1000,999999,9,,,,859923,0,145,67,6683.216264907442,1504433.6425685687,1704.5749482766314,-688.7973240945695,0.0,0.0
446,447,390299515001001,BLOCK 1001,Columbiana County,Ohio,40.8549549,-80.5346115,8,8,8,0,0,0,0,0,0,8,7,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,1,1001,999999,9,,,,21720,0,8,5,772.3598924818149,38002.81471642649,2098.7401082930173,-1095.9543093274724,1.1484147022578268e-284,9.187317618062614e-284
447,448,390299515001002,BLOCK 1002,Columbiana County,Ohio,40.8544102,-80.5430816,13,13,13,0,0,0,0,0,0,13,13,0,13,9,8,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9000015258789,11.100000381469728,39,29,951500,1,1002,999999,9,,,,795433,0,13,9,4835.146698760654,1391733.3401728803,2038.1532181323032,-1808.7525338723656,4.869392190757725e-253,6.3302098479850425e-252
448,449,390299515001003,BLOCK 1003,Columbiana County,Ohio,40.8602156,-80.5489945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,951500,1,1003,999999,9,,,,3157,0,0,0,480.8801553463873,5523.87487583602,2683.886891963401,-2306.3505081048183,1.7136003047020405e-251,0.0
449,450,390299515001004,BLOCK 1004,Columbiana County,Ohio,40.845244,-80.5340291,179,176,173,3,0,0,0,0,1,178,139,1,138,70,63,7,0,0,0,0,0,0,0,0,0,0,77.69999694824219,0.6000000238418579,96.5999984741211,1.7000000476837158,0.0,0.0,0.0,0.0,1.100000023841858,90.0,10.0,39,29,951500,1,1004,999999,9,,,,749685,0,179,70,6645.447829348124,1311328.2692485051,1018.5983207832836,-1046.942646309885,0.0,0.0
450,451,390299515001007,BLOCK 1007,Columbiana County,Ohio,40.845853,-80.5398581,68,67,66,0,0,1,0,0,1,67,56,0,56,33,32,1,0,0,0,0,0,0,0,0,0,0,82.4000015258789,1.5,95.5999984741211,0.0,0.0,1.5,0.0,0.0,1.5,97.0,3.0,39,29,951500,1,1007,999999,9,,,,105646,0,68,33,1801.0760156226872,184795.2226123667,1086.3372892197897,-1537.4800490888665,3.6653336677126366e-166,2.4924268940445927e-164
451,452,390299515001008,BLOCK 1008,Columbiana County,Ohio,40.8482928,-80.5408205,54,52,52,0,0,0,0,0,1,53,42,1,41,19,19,0,0,0,0,0,0,0,0,0,0,0,77.80000305175781,1.899999976158142,96.3000030517578,0.0,0.0,0.0,0.0,0.0,1.899999976158142,100.0,0.0,39,29,951500,1,1008,999999,9,,,,95415,0,54,19,1775.8330009754711,166911.50395153233,1357.7158363336162,-1618.4704755029695,8.487447897818596e-117,4.583221864822041e-115
452,453,420076006011014,BLOCK 1014,Beaver County,Pennsylvania,40.8482601,-80.5075417,12,12,12,0,0,0,0,0,0,12,7,0,7,9,9,0,0,0,0,0,0,0,0,0,0,0,58.29999923706055,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,7,600601,1,1014,999999,9,,,,1048682,0,12,9,6002.724168792642,1834490.7129738245,1354.0786207866363,1182.0950000011526,6.54964490504622e-66,7.859573886055463e-65
453,454,420076006011015,BLOCK 1015,Beaver County,Pennsylvania,40.8496641,-80.4940643,13,13,13,0,0,0,0,0,0,13,11,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,84.5999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,7,600601,1,1015,999999,9,,,,445956,0,13,4,4031.643127320114,780149.9196059309,1510.2453066407893,2316.2807556669923,0.0,0.0
454,455,420076006011016,BLOCK 1016,Beaver County,Pennsylvania,40.847091,-80.4899256,10,10,10,0,0,0,0,0,0,10,8,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,7,600601,1,1016,999999,9,,,,312665,0,10,4,4332.270700636789,546935.4682782498,1224.039822758407,2664.5715650296124,0.0,0.0
455,456,420730113003008,BLOCK 3008,Lawrence County,Pennsylvania,40.8783155,-80.5111715,32,32,31,1,0,0,0,0,0,32,26,0,26,14,14,0,0,0,0,0,0,0,0,0,0,0,81.30000305175781,0.0,96.9000015258789,3.0999999046325684,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3008,999999,9,,,,1580005,0,32,14,11076.574274732844,2766537.44522698,4697.135750435898,876.6304834196185,1.303450211351197e-28,4.17104067632383e-27
456,457,420730113003009,BLOCK 3009,Lawrence County,Pennsylvania,40.8800228,-80.5121966,2,2,2,0,0,0,0,0,0,2,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3009,999999,9,,,,19016,0,2,4,969.4785570090428,33296.26232016621,4887.038444708822,790.3635606652748,2.2205090759945226e-28,4.441018151989045e-28
457,458,420730113003010,BLOCK 3010,Lawrence County,Pennsylvania,40.8796033,-80.5131664,8,8,8,0,0,0,0,0,0,8,7,0,7,3,1,2,0,0,0,0,0,0,0,0,0,0,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29999923706055,66.69999694824219,42,73,11300,3,3010,999999,9,,,,13002,0,8,3,745.8255951657828,22766.404378798543,4840.377529669176,708.7503895461181,1.728877535289765e-28,1.383102028231812e-27
458,459,420730113003011,BLOCK 3011,Lawrence County,Pennsylvania,40.8806841,-80.5131377,9,9,9,0,0,0,0,0,0,9,9,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3011,999999,9,,,,10869,0,9,3,544.9389355251272,19031.94440602234,4960.594733424162,711.1656277518811,2.3996652817309084e-28,2.1596987535578176e-27
459,460,420730113003012,BLOCK 3012,Lawrence County,Pennsylvania,40.8854295,-80.5072606,44,37,34,3,0,0,0,0,0,44,34,0,34,10,10,0,0,0,0,0,0,0,0,0,0,0,77.30000305175781,0.0,77.30000305175781,6.800000190734863,0.0,0.0,0.0,0.0,15.899999618530272,100.0,0.0,42,73,11300,3,3012,999999,9,,,,696738,0,44,10,4622.733388264067,1220183.8150490674,5488.424784031258,1205.7508696207024,7.94472058534889e-28,3.4956770575535113e-26
460,461,420730113003013,BLOCK 3013,Lawrence County,Pennsylvania,40.8839324,-80.496395,37,37,37,0,0,0,0,0,0,37,30,0,30,17,17,0,0,0,0,0,0,0,0,0,0,0,81.0999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3013,999999,9,,,,1589989,0,37,17,7065.490776331854,2784393.5365399825,5321.902600703097,2120.141535189323,7.239142039161447e-30,2.678482554489735e-28
461,462,420730113003027,BLOCK 3027,Lawrence County,Pennsylvania,40.8690152,-80.4970762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,3,3027,999999,9,,,,0,57149,0,0,6818.600936200212,100024.3815158058,3662.664932450821,2062.8153940501206,1.3579918241426457e-35,0.0
462,463,420730113003028,BLOCK 3028,Lawrence County,Pennsylvania,40.8698308,-80.5124961,46,46,46,0,0,0,0,0,0,46,36,0,36,20,20,0,0,0,0,0,0,0,0,0,0,0,78.30000305175781,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3028,999999,9,,,,991650,0,46,20,6836.847856407932,1735847.0814104376,3753.3839844332847,765.1592456016945,9.574259409277534e-31,4.4041593282676657e-29
463,464,420730113003031,BLOCK 3031,Lawrence County,Pennsylvania,40.8664551,-80.5023984,9,9,9,0,0,0,0,0,0,9,9,0,9,3,0,3,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42,73,11300,3,3031,999999,9,,,,101777,0,9,3,7251.152248968562,178135.39626707346,3377.9054363997734,1614.9275651216983,1.1411864184170464e-34,1.0270677765753418e-33
464,465,420730113003032,BLOCK 3032,Lawrence County,Pennsylvania,40.8590382,-80.4940505,60,60,60,0,0,0,0,0,0,60,42,0,42,23,23,0,0,0,0,0,0,0,0,0,0,0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3032,999999,9,,,,2583170,0,60,23,8213.200605032504,4520290.6177371,2552.924886318687,2317.442089703564,4.680063948141969e-50,2.8080383688851815e-48
465,466,420730113003033,BLOCK 3033,Lawrence County,Pennsylvania,40.8585159,-80.5111668,44,44,44,0,0,0,0,0,0,44,44,0,44,26,24,2,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3000030517578,7.699999809265137,42,73,11300,3,3033,999999,9,,,,2143898,0,44,26,8100.366295606194,3751544.663731813,2494.8295444232526,877.0260102335357,2.3707681548543823e-38,1.0431379881359283e-36
466,467,390299501001000,BLOCK 1000,Columbiana County,Ohio,40.8981995,-80.5266018,42,40,40,0,0,0,0,0,0,42,36,0,36,15,14,1,0,0,0,0,0,0,0,0,0,0,85.69999694824219,0.0,95.1999969482422,0.0,0.0,0.0,0.0,0.0,4.800000190734863,93.3000030517578,6.699999809265137,39,29,950100,1,1000,999999,9,,,,472857,0,42,15,4049.930222993992,828413.3654082497,6908.829754373025,-421.9008791059445,0.0,0.0
467,468,390299501001001,BLOCK 1001,Columbiana County,Ohio,40.8979044,-80.5325069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,950100,1,1001,999999,9,,,,41114,0,0,0,1624.761973455813,72028.44084623,6876.005830587657,-918.8424514653208,1.1484147022578268e-284,0.0
468,469,390299501001002,BLOCK 1002,Columbiana County,Ohio,40.8971268,-80.5383831,13,13,13,0,0,0,0,0,0,13,11,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,84.5999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1002,999999,9,,,,639684,0,13,4,4593.537601590762,1120642.3699621777,6789.513512268357,-1413.351953655035,4.869392190757725e-253,6.3302098479850425e-252
469,470,390299501001003,BLOCK 1003,Columbiana County,Ohio,40.8978469,-80.5517211,23,22,22,0,0,0,0,0,1,22,18,0,18,12,12,0,0,0,0,0,0,0,0,0,0,0,78.30000305175781,4.300000190734863,95.6999969482422,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1003,999999,9,,,,448628,0,23,12,3958.1735448652016,785954.2202594952,6869.610115176428,-2535.806550234243,1.7136003047020405e-251,3.941280700814693e-250
470,471,390299501001004,BLOCK 1004,Columbiana County,Ohio,40.897951,-80.563352,5,4,4,0,0,0,0,0,0,5,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,39,29,950100,1,1004,999999,9,,,,615628,0,5,3,6570.296884425315,1078529.2838906094,6881.189140815849,-3514.6007480495764,0.0,0.0
471,472,390299501001005,BLOCK 1005,Columbiana County,Ohio,40.8967832,-80.5738614,27,25,25,0,0,0,0,0,0,27,23,0,23,11,1,10,0,0,0,0,0,0,0,0,0,0,85.19999694824219,0.0,92.5999984741211,0.0,0.0,0.0,0.0,0.0,7.400000095367432,9.100000381469728,90.9000015258789,39,29,950100,1,1005,999999,9,,,,133695,0,27,11,2193.9708875998926,234217.996097572,6751.294941570542,-4399.015504349935,1.130683516996921e-186,3.052845495891687e-185
472,473,390299501001037,BLOCK 1037,Columbiana County,Ohio,40.8957368,-80.5671781,4,4,4,0,0,0,0,0,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,950100,1,1037,999999,9,,,,265414,0,4,3,4664.454824768456,464959.2454298457,6634.904044078499,-3836.58481148101,0.0,0.0
473,474,390299501001041,BLOCK 1041,Columbiana County,Ohio,40.8902909,-80.5461714,8,7,7,0,0,0,0,0,1,7,5,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,62.5,12.5,75.0,0.0,0.0,0.0,0.0,0.0,12.5,100.0,0.0,39,29,950100,1,1041,999999,9,,,,530144,0,8,3,4334.316287370042,928567.052050638,6029.157495293061,-2068.773542601717,0.0,0.0
474,475,390299501001042,BLOCK 1042,Columbiana County,Ohio,40.8951202,-80.544437,8,6,4,2,0,0,0,0,0,8,5,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,62.5,0.0,50.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,39,29,950100,1,1042,999999,9,,,,351323,0,8,1,3741.3875058420153,615444.7127742571,6566.31972890922,-1922.81573390502,0.0,0.0
