,Date,Hour,Minute,EST,Elevation angle,Zenith (Incidence) angle,wind_speed (m/s),wind_direction (deg),mixing_height,overall_cloud_cover,time_interval,stability_class
2023-02-06 13:45:00,20230206,13.0,45,13:45:00,31.45,58.55,1.671943,272.4952312784634,1300.0,100.0,0 days 00:15:00,D
2023-02-06 14:00:00,20230206,14.0,0,14:00:00,30.41,59.59,1.543332,270.0,1300.0,100.0,0 days 00:15:00,D
2023-02-06 14:15:00,20230206,14.0,15,14:15:00,29.19,60.81,1.157499,270.0,1300.0,100.0,0 days 00:15:00,D
2023-02-06 14:30:00,20230206,14.0,30,14:30:00,27.8,62.2,0.771666,270.0,1300.0,100.0,0 days 00:15:00,D
2023-02-06 14:45:00,20230206,14.0,45,14:45:00,26.26,63.739999999999995,0.38583299999999987,270.0,1300.0,100.0,0 days 00:15:00,D
2023-02-06 15:00:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,95.70023541116038,1300.0,100.0,0 days 00:15:00,D
2023-02-06 15:01:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,114.19579066339543,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:02:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,55.987155953093556,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:03:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,256.7996229172469,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:04:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,211.63586843482386,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:05:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,89.37432804755477,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:06:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,8.645438774582228,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:07:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,49.79615375830493,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:08:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,321.4883534818351,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:09:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,27.32716754487702,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:10:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,53.8336142221136,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:11:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,43.42843019174308,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:12:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,98.95063538350617,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:13:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,234.5223451984521,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:14:00,20230206,15.0,0,15:00:00,24.57,65.43,0.001,249.970618719788,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:15:00,20230206,15.0,15,15:15:00,22.74,67.26,0.514444,274.9616312267025,1300.0,100.0,0 days 00:01:00,D
2023-02-06 15:30:00,20230206,15.0,30,15:30:00,20.8,69.2,1.028888,280.0,1300.0,100.0,0 days 00:15:00,D
2023-02-06 15:45:00,20230206,15.0,45,15:45:00,18.74,71.26,1.543332,285.0383687732975,1300.0,100.0,0 days 00:15:00,D
2023-02-06 16:00:00,20230206,16.0,0,16:00:00,16.58,73.42,2.057776,290.0,1300.0,100.0,0 days 00:15:00,D
2023-02-06 16:15:00,20230206,16.0,15,16:15:00,14.33,75.67,1.543332,285.0383687732975,1350.0,100.0,0 days 00:15:00,D
2023-02-06 16:30:00,20230206,16.0,30,16:30:00,12.0,78.0,1.028888,280.0,1400.0,100.0,0 days 00:15:00,D
2023-02-06 16:45:00,20230206,16.0,45,16:45:00,9.61,80.39,0.5144440000000001,274.9616312267025,1450.0,100.0,0 days 00:15:00,D
2023-02-06 17:00:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,218.68773404572394,1500.0,100.0,0 days 00:15:00,D
2023-02-06 17:01:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,175.25419389693246,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:02:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,320.9394649075121,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:03:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,332.431375919404,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:04:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,188.63961846180894,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:05:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,105.25216724791196,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:06:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,176.95480535980948,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:07:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,256.08041757141325,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:08:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,110.43532513935506,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:09:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,265.5111884774124,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:10:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,241.5247461702651,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:11:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,229.23374257743757,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:12:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,279.37400296811126,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:13:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,177.6896876943224,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:14:00,20230206,17.0,0,17:00:00,7.15,82.85,0.001,286.8294539490461,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:15:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,328.09727519368283,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:16:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,305.73633971767447,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:17:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,316.7307311999367,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:18:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,216.30011099516062,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:19:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,186.18737096176145,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:20:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,141.7028652666767,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:21:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,200.69824736798796,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:22:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,256.9621170900809,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:23:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,140.47140879890642,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:24:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,64.89876805008419,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:25:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,345.32339499956163,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:26:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,316.2749566967449,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:27:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,69.61359614764282,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:28:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,38.495929694551734,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:29:00,20230206,17.0,15,17:15:00,4.66,85.34,0.001,281.4233985457146,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:30:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,169.95054427170032,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:31:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,32.49390384903949,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:32:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,154.40522093280524,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:33:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,165.88360579589144,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:34:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,197.99004408737355,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:35:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,158.37684634167584,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:36:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,7.2296815887787735,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:37:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,191.61741279376514,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:38:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,328.68915192168197,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:39:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,65.32370617092242,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:40:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,77.11696607147654,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:41:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,278.7891273653556,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:42:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,65.26996598278613,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:43:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,309.6811745429914,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:44:00,20230206,17.0,30,17:30:00,2.18,87.82,0.001,163.52603829838017,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:45:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,182.15462354874924,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:46:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,215.45373030480187,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:47:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,119.92953538833237,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:48:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,271.6654193222097,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:49:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,221.10444856024668,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:50:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,207.5046266142559,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:51:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,137.17705695359982,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:52:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,72.5692941579253,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:53:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,32.69527043902106,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:54:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,316.2395067168821,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:55:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,164.51629234185748,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:56:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,61.60111923278217,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:57:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,320.0778727376007,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:58:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,104.40982665772114,1500.0,100.0,0 days 00:01:00,D
2023-02-06 17:59:00,20230206,17.0,45,17:45:00,-0.16,90.16,0.001,59.20987084047425,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:00:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,336.3161713063997,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:01:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,135.58463473052788,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:02:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,282.38095142234397,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:03:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,215.2652460163458,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:04:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,52.25367056972746,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:05:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,207.15705484564273,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:06:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,1.9494674769187137,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:07:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,322.5514342527116,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:08:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,134.24076702310907,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:09:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,63.31346172971597,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:10:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,106.34931956629266,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:11:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,210.92711928821635,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:12:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,253.81590263145338,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:13:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,100.32402560104265,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:14:00,20230206,18.0,0,18:00:00,-3.26,93.26,0.001,148.9443045104172,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:15:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,204.90942127252939,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:16:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,155.0231983958758,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:17:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,170.64427858786942,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:18:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,236.8204551843308,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:19:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,34.94369288003825,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:20:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,89.64418155265534,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:21:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,342.01742677920635,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:22:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,282.0102908102748,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:23:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,348.35239953930034,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:24:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,88.63426583994135,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:25:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,128.35727755502694,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:26:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,298.20894275520135,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:27:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,276.16363046087486,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:28:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,78.41474476920263,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:29:00,20230206,18.0,15,18:15:00,-6.24,96.24,0.001,49.814918783771624,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:30:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,249.9082785420353,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:31:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,12.704931542941997,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:32:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,12.703008969765976,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:33:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,207.9928457232299,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:34:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,193.54218502657733,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:35:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,354.0728646576469,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:36:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,277.4550052067133,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:37:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,81.7798371309194,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:38:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,153.5411851182332,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:39:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,109.7895464711777,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:40:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,100.36205764861282,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:41:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,63.75428446506734,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:42:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,98.5442704312957,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:43:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,42.64186380305538,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:44:00,20230206,18.0,30,18:30:00,-9.0,99.0,0.001,217.94908118862017,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:45:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,320.4490606742738,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:46:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,49.62326628198621,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:47:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,237.1370768797223,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:48:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,158.4472802536933,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:49:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,37.098127386495065,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:50:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,90.32795624777746,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:51:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,346.0981937219058,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:52:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,212.73756826959118,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:53:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,97.20895373827766,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:54:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,204.2426109296335,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:55:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,300.00843188189185,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:56:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,109.84215149816262,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:57:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,33.29233285630367,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:58:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,230.59558510052636,1500.0,100.0,0 days 00:01:00,D
2023-02-06 18:59:00,20230206,18.0,45,18:45:00,-11.76,101.76,0.001,333.33060858852974,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:00:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,36.630524398186,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:01:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,118.37296197567366,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:02:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,244.67308904521119,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:03:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,69.1153146886835,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:04:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,267.6765936800319,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:05:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,213.32180400671427,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:06:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,235.17212444305108,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:07:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,274.86580210253845,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:08:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,352.8276221992865,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:09:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,234.19532970672884,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:10:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,297.1762517191733,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:11:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,130.84074694991006,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:12:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,0.1790663039018625,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:13:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,208.02508715904045,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:14:00,20230206,19.0,0,19:00:00,-14.54,104.53999999999999,0.001,195.3565314376691,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:15:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,72.26818695235846,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:16:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,59.88503365026749,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:17:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,25.91800358870846,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:18:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,276.5172664807156,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:19:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,7.359492252249531,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:20:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,254.25196775093193,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:21:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,1.4713190498909912,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:22:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,37.27673340653458,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:23:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,113.2673040325008,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:24:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,164.65060654516796,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:25:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,3.802219470972843,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:26:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,98.35677657120213,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:27:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,33.30693582701553,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:28:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,295.8336850445576,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:29:00,20230206,19.0,15,19:15:00,-17.35,107.35,0.001,317.02007459819197,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:30:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,55.574378707137136,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:31:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,103.31712308232257,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:32:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,255.9184136260241,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:33:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,90.95813360256157,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:34:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,235.36884125393786,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:35:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,76.12326558227379,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:36:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,109.76526023179598,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:37:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,318.7847042833257,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:38:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,236.44068630932642,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:39:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,88.2134918228437,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:40:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,115.52062226894652,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:41:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,102.59527185650992,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:42:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,190.0962344996767,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:43:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,314.1329265374454,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:44:00,20230206,19.0,30,19:30:00,-20.17,110.17,0.001,198.5244739989569,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:45:00,20230206,19.0,45,19:45:00,-22.99,112.99,0.001,33.39697186757566,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:46:00,20230206,19.0,45,19:45:00,-22.99,112.99,0.001,36.15697759539928,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:47:00,20230206,19.0,45,19:45:00,-22.99,112.99,0.001,346.61063346356104,1500.0,100.0,0 days 00:01:00,D
2023-02-06 19:48:00,20230206,19.0,45,19:45:00,-22.99,112.99,0.001,195.3029407662724,1500.0,100.0,0 days 00:01:00,D
